id,data_type,loan_type,purchased_bal_gp,district,payer_3yr,balance_proxy,raw_repay_prob,calibrated_repay_prob,predicted_payer_flag,expected_value_proxy,gross_high_priority_agent_call,net_high_priority_agent_call,gross_medium_priority_auto_dialer,net_medium_priority_auto_dialer,gross_low_priority_sms_email,net_low_priority_sms_email,recommended_action,expected_gross_recovery,expected_net_recovery,recommended_contact_cost,policy_rank
14065,M,Credit Card,04. <=50k,HAPPY VALLEY,N,37500,0.15742767,0.03587113521334649,N,1345.1675705004934,470.80864967517266,385.80864967517266,338.9822277661243,326.9822277661243,164.7830273863104,163.2830273863104,Low Priority (SMS/Email),164.7830273863104,163.2830273863104,1.5,741
6160,T,Credit Card,03. <=25k,SAI KUNG,Y,17500,0.3390991,0.07684816055587798,N,1344.8428097278647,470.69498340475263,385.69498340475263,338.9003880514219,326.9003880514219,164.74324419166342,163.24324419166342,Low Priority (SMS/Email),164.74324419166342,163.24324419166342,1.5,742
4474,M,Credit Card,02. <=10k,MONG KOK,Y,7500,0.6325219,0.17930758337810032,Y,1344.8068753357525,470.68240636751335,385.68240636751335,338.8913325846096,326.8913325846096,164.73884222862966,163.23884222862966,Low Priority (SMS/Email),164.73884222862966,163.23884222862966,1.5,743
939,M,Credit Card,04. <=50k,STANLEY,N,37500,0.15737323,0.03585982082624203,N,1344.743280984076,470.66014834442655,385.66014834442655,338.8753068079871,326.8753068079871,164.73105192054928,163.23105192054928,Low Priority (SMS/Email),164.73105192054928,163.23105192054928,1.5,744
3629,M,Personal Loan,03. <=25k,SHAM SHUI PO,N,17500,0.33904648,0.0768348792545405,N,1344.6103869544586,470.6136354340605,385.6136354340605,338.84181751252356,326.84181751252356,164.71477240192115,163.21477240192115,Low Priority (SMS/Email),164.71477240192115,163.21477240192115,1.5,745
1078,M,Credit Card,03. <=25k,TUEN MUN,N,17500,0.33904272,0.0768339317065847,N,1344.5938048652322,470.6078317028312,385.6078317028312,338.83763882603847,326.83763882603847,164.7127410959909,163.2127410959909,Low Priority (SMS/Email),164.7127410959909,163.2127410959909,1.5,747
1079,M,Credit Card,03. <=25k,TUEN MUN,N,17500,0.33904272,0.0768339317065847,N,1344.5938048652322,470.6078317028312,385.6078317028312,338.83763882603847,326.83763882603847,164.7127410959909,163.2127410959909,Low Priority (SMS/Email),164.7127410959909,163.2127410959909,1.5,746
1446,M,Credit Card,04. <=50k,TAI HANG TUNG,N,37500,0.15735105,0.03585520903985143,N,1344.5703389944285,470.59961864804995,385.59961864804995,338.83172542659594,326.83172542659594,164.70986652681748,163.20986652681748,Low Priority (SMS/Email),164.70986652681748,163.20986652681748,1.5,748
2323,M,Credit Card,05. <=100k,TAI PO,N,75000,0.07105146,0.01792754235422026,N,1344.5656765665194,470.59798679828174,385.59798679828174,338.83055049476286,326.83055049476286,164.7092953793986,163.2092953793986,Low Priority (SMS/Email),164.7092953793986,163.2092953793986,1.5,749
7215,M,Credit Card,03. <=25k,SIU SAI WAN,N,17500,0.33900526,0.07682447909436511,N,1344.4283841513895,470.5499344529863,385.5499344529863,338.7959528061501,326.7959528061501,164.6924770585452,163.1924770585452,Low Priority (SMS/Email),164.6924770585452,163.1924770585452,1.5,750
457,M,Credit Card,03. <=25k,SHAM SHUI PO,N,17500,0.33896402,0.0768140720896655,N,1344.246261569146,470.4861915492011,385.4861915492011,338.7500579154248,326.7500579154248,164.67016704222038,163.17016704222038,Low Priority (SMS/Email),164.67016704222038,163.17016704222038,1.5,751
7324,T,Overdraft,04. <=50k,WAN CHAI,N,37500,0.15729904,0.03584439984707782,N,1344.164994265418,470.45774799289626,385.45774799289626,338.7295785548853,326.7295785548853,164.66021179751368,163.16021179751368,Low Priority (SMS/Email),164.66021179751368,163.16021179751368,1.5,752
1825,M,Credit Card,04. <=50k,LAGUNA CITY,N,37500,0.1572703,0.03583842546723324,N,1343.9409550212465,470.37933425743626,385.37933425743626,338.6731206653541,326.6731206653541,164.63276699010268,163.13276699010268,Low Priority (SMS/Email),164.63276699010268,163.13276699010268,1.5,753
7197,M,Personal Loan,04. <=50k,WONG TAI SIN,N,37500,0.15724608,0.03583339267235623,N,1343.7522252133588,470.31327882467554,385.31327882467554,338.62556075376636,326.62556075376636,164.60964758863642,163.10964758863642,Low Priority (SMS/Email),164.60964758863642,163.10964758863642,1.5,754
11989,M,Credit Card,03. <=25k,WONG CHUK HANG,N,17500,0.3388181,0.07677726197998878,N,1343.6020846498038,470.2607296274313,385.2607296274313,338.58772533175056,326.58772533175056,164.59125536960096,163.09125536960096,Low Priority (SMS/Email),164.59125536960096,163.09125536960096,1.5,755
11819,M,Credit Card,02. <=10k,YUEN LONG,N,7500,0.63217765,0.17913392172210757,Y,1343.5044129158068,470.22654452053234,385.22654452053234,338.5631120547833,326.5631120547833,164.5792905821863,163.0792905821863,Low Priority (SMS/Email),164.5792905821863,163.0792905821863,1.5,756
3614,M,Credit Card,03. <=25k,SAI KUNG,N,17500,0.338709,0.07674974262135736,N,1343.120495873754,470.0921735558139,385.0921735558139,338.46636496018596,326.46636496018596,164.53226074453485,163.03226074453485,Low Priority (SMS/Email),164.53226074453485,163.03226074453485,1.5,757
8171,M,Credit Card,03. <=25k,TSING YI,N,17500,0.3386111,0.07672505363508622,N,1342.6884386140089,469.9409535149031,384.9409535149031,338.35748653073017,326.35748653073017,164.47933373021607,162.97933373021607,Low Priority (SMS/Email),164.47933373021607,162.97933373021607,1.5,758
1977,M,Credit Card,04. <=50k,CHAI WAN,N,37500,0.15705274,0.035793209538391144,N,1342.2453576896678,469.7858751913837,384.7858751913837,338.24583013779625,326.24583013779625,164.4250563169843,162.9250563169843,Low Priority (SMS/Email),164.4250563169843,162.9250563169843,1.5,759
7023,M,Personal Loan,03. <=25k,MONG KOK,N,17500,0.33845553,0.07668582963704919,N,1342.0020186483607,469.70070652692624,384.70070652692624,338.18450869938687,326.18450869938687,164.3952472844242,162.8952472844242,Low Priority (SMS/Email),164.3952472844242,162.8952472844242,1.5,760
10243,M,Credit Card,02. <=10k,MUI WO,N,7500,0.63175035,0.1789186553052693,Y,1341.8899147895197,469.6614701763319,384.6614701763319,338.15625852695894,326.15625852695894,164.38151456171616,162.88151456171616,Low Priority (SMS/Email),164.38151456171616,162.88151456171616,1.5,761
7959,M,Credit Card,03. <=25k,SHUN LEE,N,17500,0.33833665,0.07665586205276367,N,1341.4775859233644,469.5171550731775,384.5171550731775,338.0523516526878,326.0523516526878,164.33100427561212,162.83100427561212,Low Priority (SMS/Email),164.33100427561212,162.83100427561212,1.5,762
2434,M,Credit Card,03. <=25k,WONG CHUK HANG,N,17500,0.33831203,0.07664965738127631,N,1341.3690041723355,469.4791514603174,384.4791514603174,338.0249890514285,326.0249890514285,164.31770301111106,162.81770301111106,Low Priority (SMS/Email),164.31770301111106,162.81770301111106,1.5,763
9314,M,Personal Loan,03. <=25k,TSZ WAN SHAN,N,17500,0.3382818,0.07664204083655839,N,1341.2357146397717,469.4325001239201,384.4325001239201,337.99140008922245,325.99140008922245,164.30137504337202,162.80137504337202,Low Priority (SMS/Email),164.30137504337202,162.80137504337202,1.5,764
8440,T,Personal Loan,04. <=50k,CAUSEWAY BAY,N,37500,0.15689008,0.035759405523843824,N,1340.9777071441433,469.34219750045014,384.34219750045014,337.9263822003241,325.9263822003241,164.26976912515755,162.76976912515755,Low Priority (SMS/Email),164.26976912515755,162.76976912515755,1.5,765
9936,T,Personal Loan,02. <=10k,TAI PO,N,7500,0.631491,0.17878815555009317,Y,1340.9111666256988,469.31890831899454,384.31890831899454,337.9096139896761,325.9096139896761,164.26161791164807,162.76161791164807,Low Priority (SMS/Email),164.26161791164807,162.76161791164807,1.5,766
8880,T,Credit Card,04. <=50k,MA ON SHAN,N,37500,0.1568724,0.035755732925427754,N,1340.8399847035407,469.29399464623924,384.29399464623924,337.89167614529225,325.89167614529225,164.25289812618374,162.75289812618374,Low Priority (SMS/Email),164.25289812618374,162.75289812618374,1.5,767
1075,M,Personal Loan,03. <=25k,FANLING,N,17500,0.33818513,0.07661767633051653,N,1340.8093357840391,469.28326752441365,384.28326752441365,337.8839526175778,325.8839526175778,164.24914363354478,162.74914363354478,Low Priority (SMS/Email),164.24914363354478,162.74914363354478,1.5,768
6479,M,Credit Card,03. <=25k,HO MAN TIN,N,17500,0.33816865,0.0766135233173172,N,1340.736658053051,469.25783031856787,384.25783031856787,337.86563782936884,325.86563782936884,164.24024061149873,162.74024061149873,Low Priority (SMS/Email),164.24024061149873,162.74024061149873,1.5,769
15447,M,Credit Card,03. <=25k,QUARRY BAY,N,17500,0.33812478,0.07660246916573783,N,1340.5432104004121,469.19012364014424,384.19012364014424,337.81688902090383,325.81688902090383,164.21654327405048,162.71654327405048,Low Priority (SMS/Email),164.21654327405048,162.71654327405048,1.5,770
3302,M,Credit Card,02. <=10k,AP LEI CHAU,N,7500,0.631353,0.17871876757939475,Y,1340.3907568454606,469.1367648959112,384.1367648959112,337.778470725056,325.778470725056,164.1978677135689,162.6978677135689,Low Priority (SMS/Email),164.1978677135689,162.6978677135689,1.5,771
12040,T,Credit Card,03. <=25k,TO KWA WAN,N,17500,0.33800626,0.0765726072377597,N,1340.0206266607947,469.0072193312781,384.0072193312781,337.68519791852026,325.68519791852026,164.15252676594733,162.65252676594733,Low Priority (SMS/Email),164.15252676594733,162.65252676594733,1.5,772
2384,T,Credit Card,05. <=100k,TSUEN WAN,N,75000,0.07076247,0.01786607472922569,N,1339.9556046919267,468.9844616421743,383.9844616421743,337.6688123823655,325.6688123823655,164.144561574761,162.644561574761,Low Priority (SMS/Email),164.144561574761,162.644561574761,1.5,773
194,M,Credit Card,05. <=100k,WAH FU,N,75000,0.07075544,0.01786457846423405,N,1339.8433848175537,468.94518468614376,383.94518468614376,337.6405329740235,325.6405329740235,164.1308146401503,162.6308146401503,Low Priority (SMS/Email),164.1308146401503,162.6308146401503,1.5,774
13335,M,Credit Card,02. <=10k,SAI WAN,N,7500,0.63106275,0.17857290208610493,Y,1339.296765645787,468.7538679760254,383.7538679760254,337.5027849427383,325.5027849427383,164.06385379160886,162.56385379160886,Low Priority (SMS/Email),164.06385379160886,162.56385379160886,1.5,775
1915,M,Credit Card,03. <=25k,TIN SHUI WAI,N,17500,0.33782506,0.07652696533875526,N,1339.221893428217,468.72766269987596,383.72766269987596,337.4839171439107,325.4839171439107,164.05468194495657,162.55468194495657,Low Priority (SMS/Email),164.05468194495657,162.55468194495657,1.5,776
7797,M,Credit Card,03. <=25k,SAI WAN,N,17500,0.3376909,0.07649317767168581,N,1338.6306092545017,468.5207132390756,383.5207132390756,337.3349135321344,325.3349135321344,163.98224963367645,162.48224963367645,Low Priority (SMS/Email),163.98224963367645,162.48224963367645,1.5,777
8159,M,Personal Loan,03. <=25k,TAI PO,N,17500,0.3376811,0.07649071629802393,N,1338.5875352154187,468.5056373253965,383.5056373253965,337.32405887428547,325.32405887428547,163.97697306388875,162.47697306388875,Low Priority (SMS/Email),163.97697306388875,162.47697306388875,1.5,778
3202,M,Personal Loan,03. <=25k,SAI KUNG,N,17500,0.3376117,0.07647324012886067,N,1338.2817022550616,468.39859578927155,383.39859578927155,337.2469889682755,325.2469889682755,163.93950852624502,162.43950852624502,Low Priority (SMS/Email),163.93950852624502,162.43950852624502,1.5,779
7995,M,Credit Card,03. <=25k,SHEUNG SHUI,N,17500,0.3375702,0.07646278835236411,N,1338.098796166372,468.33457865823016,383.33457865823016,337.2008966339257,325.2008966339257,163.91710253038053,162.41710253038053,Low Priority (SMS/Email),163.91710253038053,162.41710253038053,1.5,780
11893,M,Credit Card,03. <=25k,TSIM SHA TSUI,N,17500,0.33740962,0.07642236821146278,N,1337.3914437005988,468.0870052952095,383.0870052952095,337.0226438125508,325.0226438125508,163.83045185332332,162.33045185332332,Low Priority (SMS/Email),163.83045185332332,162.33045185332332,1.5,781
11085,M,Personal Loan,03. <=25k,TSUEN WAN,N,17500,0.33739355,0.07641832525643001,N,1337.3206919875252,468.06224219563376,383.06224219563376,337.0048143808563,325.0048143808563,163.82178476847182,162.32178476847182,Low Priority (SMS/Email),163.82178476847182,162.32178476847182,1.5,782
12792,T,Credit Card,02. <=10k,WAN CHAI,N,7500,0.6305347,0.17830791954020417,Y,1337.3093965515313,468.05828879303596,383.05828879303596,337.00196793098587,325.00196793098587,163.82040107756256,162.32040107756256,Low Priority (SMS/Email),163.82040107756256,162.32040107756256,1.5,783
5024,T,Credit Card,03. <=25k,TAI WAI,N,17500,0.33738542,0.07641627756476657,N,1337.284857383415,468.04970008419525,383.04970008419525,336.99578406062057,324.99578406062057,163.81739502946832,162.31739502946832,Low Priority (SMS/Email),163.81739502946832,162.31739502946832,1.5,784
2919,M,Credit Card,03. <=25k,FANLING,Y,17500,0.33736658,0.07641153722118586,N,1337.2019013707527,468.0206654797634,383.0206654797634,336.97487914542967,324.97487914542967,163.8072329179172,162.3072329179172,Low Priority (SMS/Email),163.8072329179172,162.3072329179172,1.5,785
4254,M,Credit Card,04. <=50k,SHAM SHUI PO,N,37500,0.15635319,0.0356478458521007,N,1336.7942194537763,467.8779768088217,382.8779768088217,336.8721433023516,324.8721433023516,163.7572918830876,162.2572918830876,Low Priority (SMS/Email),163.7572918830876,162.2572918830876,1.5,786
1860,T,Credit Card,03. <=25k,TUEN MUN,N,17500,0.33718926,0.07636691583994384,N,1336.4210271990173,467.747359519656,382.747359519656,336.77809885415235,324.77809885415235,163.7115758318796,162.2115758318796,Low Priority (SMS/Email),163.7115758318796,162.2115758318796,1.5,787
9614,M,Personal Loan,02. <=10k,KWUN TONG,Y,7500,0.6302727,0.1781766028014244,Y,1336.324521010683,467.713582353739,382.713582353739,336.7537792946921,324.7537792946921,163.69975382380863,162.19975382380863,Low Priority (SMS/Email),163.69975382380863,162.19975382380863,1.5,788
10302,M,Credit Card,03. <=25k,TIN SHUI WAI,N,17500,0.3371169,0.07634871087491599,N,1336.1024403110298,467.63585410886037,382.63585410886037,336.69781495837947,324.69781495837947,163.67254893810113,162.17254893810113,Low Priority (SMS/Email),163.67254893810113,162.17254893810113,1.5,789
10482,M,Credit Card,02. <=10k,SHAU KEI WAN,N,7500,0.6301471,0.17811370326379972,Y,1335.8527744784978,467.5484710674742,382.5484710674742,336.63489916858146,324.63489916858146,163.64196487361596,162.14196487361596,Low Priority (SMS/Email),163.64196487361596,162.14196487361596,1.5,790
11130,M,Credit Card,03. <=25k,TAI PO,N,17500,0.3369802,0.076314323512326,N,1335.500661465705,467.42523151299673,382.42523151299673,336.5461666893576,324.5461666893576,163.59883102954885,162.09883102954885,Low Priority (SMS/Email),163.59883102954885,162.09883102954885,1.5,791
13086,M,Credit Card,03. <=25k,SHUN LEE,N,17500,0.33696848,0.07631137765128018,N,1335.4491088974032,467.40718811409107,382.40718811409107,336.53317544214553,324.53317544214553,163.59251583993188,162.09251583993188,Low Priority (SMS/Email),163.59251583993188,162.09251583993188,1.5,792
7858,M,Credit Card,02. <=10k,YUEN LONG,N,7500,0.6300258,0.17805297800111095,Y,1335.397335008332,467.38906725291616,382.38906725291616,336.5201284220996,324.5201284220996,163.58617353852065,162.08617353852065,Low Priority (SMS/Email),163.58617353852065,162.08617353852065,1.5,793
3755,M,Credit Card,05. <=100k,SHEK KIP MEI,N,75000,0.07046999,0.017803840769176564,N,1335.2880576882424,467.3508201908848,382.3508201908848,336.492590537437,324.492590537437,163.57278706680967,162.07278706680967,Low Priority (SMS/Email),163.57278706680967,162.07278706680967,1.5,794
5413,M,Credit Card,03. <=25k,TUEN MUN,N,17500,0.3368712,0.07628691334855849,N,1335.0209835997734,467.25734425992067,382.25734425992067,336.42528786714286,324.42528786714286,163.54007049097223,162.04007049097223,Low Priority (SMS/Email),163.54007049097223,162.04007049097223,1.5,795
14228,T,Credit Card,03. <=25k,TIN SHUI WAI,N,17500,0.3368503,0.07628165221089431,N,1334.9289136906505,467.22511979172765,382.22511979172765,336.4020862500439,324.4020862500439,163.52879192710466,162.02879192710466,Low Priority (SMS/Email),163.52879192710466,162.02879192710466,1.5,796
1488,T,Credit Card,03. <=25k,TUEN MUN,N,17500,0.33681518,0.07627282407884473,N,1334.7744213797828,467.17104748292394,382.17104748292394,336.3631541877052,324.3631541877052,163.50986661902337,162.00986661902337,Low Priority (SMS/Email),163.50986661902337,162.00986661902337,1.5,797
1343,M,Personal Loan,03. <=25k,YUEN LONG,N,17500,0.33678877,0.07626618456366058,N,1334.65822986406,467.130380452421,382.130380452421,336.3338739257431,324.3338739257431,163.49563315834735,161.99563315834735,Low Priority (SMS/Email),163.49563315834735,161.99563315834735,1.5,798
11870,M,Credit Card,03. <=25k,KENNEDY TOWN,N,17500,0.33669382,0.07624231155121289,N,1334.2404521462256,466.98415825117894,381.98415825117894,336.22859394084884,324.22859394084884,163.44445538791263,161.94445538791263,Low Priority (SMS/Email),163.44445538791263,161.94445538791263,1.5,799
11495,M,Credit Card,02. <=10k,TO KWA WAN,N,7500,0.62966,0.17786999519595775,Y,1334.024963969683,466.90873738938905,381.90873738938905,336.1742909203601,324.1742909203601,163.41805808628615,161.91805808628615,Low Priority (SMS/Email),163.41805808628615,161.91805808628615,1.5,800
13229,M,Credit Card,03. <=25k,LAMMA ISLAND,N,17500,0.336643,0.07622953727314064,N,1334.0169022799612,466.9059157979864,381.9059157979864,336.1722593745502,324.1722593745502,163.41707052929522,161.91707052929522,Low Priority (SMS/Email),163.41707052929522,161.91707052929522,1.5,801
11259,M,Overdraft,04. <=50k,TO KWA WAN,N,37500,0.15599346,0.03557311158998482,N,1333.991684624431,466.8970896185508,381.8970896185508,336.16590452535655,324.16590452535655,163.41398136649278,161.91398136649278,Low Priority (SMS/Email),163.41398136649278,161.91398136649278,1.5,802
12692,T,Credit Card,02. <=10k,TUEN MUN,N,7500,0.6295787,0.17782935585843854,Y,1333.7201689382891,466.80205912840114,381.80205912840114,336.0974825724488,324.0974825724488,163.38072069494038,161.88072069494038,Low Priority (SMS/Email),163.38072069494038,161.88072069494038,1.5,803
12579,M,Credit Card,03. <=25k,CAUSEWAY BAY,N,17500,0.33655506,0.0762074300543132,N,1333.630025950481,466.7705090826683,381.7705090826683,336.07476653952114,324.07476653952114,163.3696781789339,161.8696781789339,Low Priority (SMS/Email),163.3696781789339,161.8696781789339,1.5,804
15412,T,Personal Loan,02. <=10k,SHUN LEE,N,7500,0.6294483,0.17776418893415608,Y,1333.2314170061707,466.6309959521597,381.6309959521597,335.97431708555496,323.97431708555496,163.3208485832559,161.8208485832559,Low Priority (SMS/Email),163.3208485832559,161.8208485832559,1.5,805
15198,M,Credit Card,02. <=10k,TAI PO,N,7500,0.62943214,0.1777561194876183,Y,1333.1708961571371,466.60981365499794,381.60981365499794,335.9590658315985,323.9590658315985,163.31343477924926,161.81343477924926,Low Priority (SMS/Email),163.31343477924926,161.81343477924926,1.5,806
2040,T,Credit Card,04. <=50k,TAI PO,N,37500,0.15588564,0.03555071290652445,N,1333.151733994667,466.60310689813343,381.60310689813343,335.9542369666561,323.9542369666561,163.3110874143467,161.8110874143467,Low Priority (SMS/Email),163.3110874143467,161.8110874143467,1.5,807
13008,T,Credit Card,02. <=10k,TSIM SHA TSUI,N,7500,0.629414,0.17774706792858397,Y,1333.1030094643797,466.5860533125329,381.5860533125329,335.94195838502367,323.94195838502367,163.3051186593865,161.8051186593865,Low Priority (SMS/Email),163.3051186593865,161.8051186593865,1.5,808
5957,M,Credit Card,02. <=10k,SHAM SHUI PO,Y,7500,0.62928283,0.1776815496521008,Y,1332.611622390756,466.4140678367646,381.4140678367646,335.8181288424705,323.8181288424705,163.2449237428676,161.7449237428676,Low Priority (SMS/Email),163.2449237428676,161.7449237428676,1.5,809
12315,M,Credit Card,04. <=50k,TIN SHUI WAI,N,37500,0.15581585,0.03553621742129909,N,1332.6081532987157,466.4128536545505,381.4128536545505,335.81725463127634,323.81725463127634,163.24449877909265,161.74449877909265,Low Priority (SMS/Email),163.24449877909265,161.74449877909265,1.5,810
5266,M,Credit Card,04. <=50k,YUEN LONG,N,37500,0.155806,0.03553417143276533,N,1332.5314287286997,466.38600005504486,381.38600005504486,335.7979200396323,323.7979200396323,163.2351000192657,161.7351000192657,Low Priority (SMS/Email),163.2351000192657,161.7351000192657,1.5,811
11700,T,Credit Card,03. <=25k,YUEN LONG,N,17500,0.33627018,0.0761358402923033,N,1332.3772051153078,466.3320217903577,381.3320217903577,335.75905568905756,323.75905568905756,163.2162076266252,161.7162076266252,Low Priority (SMS/Email),163.2162076266252,161.7162076266252,1.5,813
11701,M,Credit Card,03. <=25k,YUEN LONG,N,17500,0.33627018,0.0761358402923033,N,1332.3772051153078,466.3320217903577,381.3320217903577,335.75905568905756,323.75905568905756,163.2162076266252,161.7162076266252,Low Priority (SMS/Email),163.2162076266252,161.7162076266252,1.5,812
4724,T,Personal Loan,04. <=50k,HO MAN TIN,N,37500,0.15577641,0.03552802422936133,N,1332.3009086010497,466.3053180103674,381.3053180103674,335.7398289674645,323.7398289674645,163.20686130362859,161.70686130362859,Low Priority (SMS/Email),163.20686130362859,161.70686130362859,1.5,814
13124,T,Credit Card,03. <=25k,TAI PO,N,17500,0.33624855,0.07613040439604747,N,1332.2820769308307,466.29872692579073,381.29872692579073,335.73508338656933,323.73508338656933,163.20455442402675,161.70455442402675,Low Priority (SMS/Email),163.20455442402675,161.70455442402675,1.5,815
12260,T,Personal Loan,03. <=25k,JORDAN,N,17500,0.33621427,0.07612179419223357,N,1332.1313983640875,466.24598942743063,381.24598942743063,335.69711238775005,323.69711238775005,163.1860962996007,161.6860962996007,Low Priority (SMS/Email),163.1860962996007,161.6860962996007,1.5,816
12723,M,Credit Card,05. <=100k,SHEUNG WAN,N,75000,0.070269026,0.017761064972692298,N,1332.0798729519224,466.2279555331728,381.2279555331728,335.6841279838844,323.6841279838844,163.17978443661048,161.67978443661048,Low Priority (SMS/Email),163.17978443661048,161.67978443661048,1.5,817
6549,M,Credit Card,05. <=100k,WONG TAI SIN,N,75000,0.07024176,0.017755259754918866,N,1331.644481618915,466.07556856662023,381.07556856662023,335.57440936796655,323.57440936796655,163.12644899831707,161.62644899831707,Low Priority (SMS/Email),163.12644899831707,161.62644899831707,1.5,818
626,M,Credit Card,03. <=25k,TAI PO,N,17500,0.33608055,0.07608820382593907,N,1331.5435669539338,466.0402484338768,381.0402484338768,335.5489788723913,323.5489788723913,163.11408695185688,161.61408695185688,Low Priority (SMS/Email),163.11408695185688,161.61408695185688,1.5,819
6394,M,Credit Card,03. <=25k,FANLING,N,17500,0.3360227,0.07607367537501436,N,1331.2893190627512,465.9512616719629,380.9512616719629,335.4849084038133,323.4849084038133,163.082941585187,161.582941585187,Low Priority (SMS/Email),163.082941585187,161.582941585187,1.5,820
7252,T,Credit Card,03. <=25k,SHAM SHUI PO,N,17500,0.3360099,0.07607045698776234,N,1331.2329972858408,465.9315490500443,380.9315490500443,335.4707153160319,323.4707153160319,163.07604216751548,161.57604216751548,Low Priority (SMS/Email),163.07604216751548,161.57604216751548,1.5,821
15540,T,Personal Loan,02. <=10k,TUNG CHUNG,Y,7500,0.6289011,0.1774910803198098,Y,1331.1831023985735,465.9140858395007,380.9140858395007,335.45814180444046,323.45814180444046,163.06993004382522,161.56993004382522,Low Priority (SMS/Email),163.06993004382522,161.56993004382522,1.5,822
6758,M,Credit Card,03. <=25k,WONG TAI SIN,N,17500,0.33597872,0.07606262834218247,N,1331.0959959881932,465.88359859586757,380.88359859586757,335.4361909890246,323.4361909890246,163.05925950855365,161.55925950855365,Low Priority (SMS/Email),163.05925950855365,161.55925950855365,1.5,823
12586,M,Credit Card,02. <=10k,TO KWA WAN,N,7500,0.62885994,0.17747054280476524,Y,1331.0290710357392,465.8601748625087,380.8601748625087,335.41932590100623,323.41932590100623,163.05106120187804,161.55106120187804,Low Priority (SMS/Email),163.05106120187804,161.55106120187804,1.5,824
6893,M,Personal Loan,03. <=25k,NGAU TAU KOK,N,17500,0.3359533,0.0760562444607144,N,1330.9842780625022,465.84449732187574,380.84449732187574,335.4080380717505,323.4080380717505,163.0455740626565,161.5455740626565,Low Priority (SMS/Email),163.0455740626565,161.5455740626565,1.5,825
3018,M,Credit Card,03. <=25k,AP LEI CHAU,N,17500,0.33595112,0.07605569813794731,N,1330.974717414078,465.8411510949273,380.8411510949273,335.40562878834766,323.40562878834766,163.04440288322454,161.54440288322454,Low Priority (SMS/Email),163.04440288322454,161.54440288322454,1.5,826
11937,M,Personal Loan,03. <=25k,TSIM SHA TSUI,N,17500,0.3359346,0.0760515521324152,N,1330.902162317266,465.81575681104306,380.81575681104306,335.387344903951,323.387344903951,163.03551488386506,161.53551488386506,Low Priority (SMS/Email),163.03551488386506,161.53551488386506,1.5,827
4419,M,Credit Card,03. <=25k,YUEN LONG,N,17500,0.3359234,0.07604873829776364,N,1330.8529202108637,465.79852207380225,380.79852207380225,335.3749358931376,323.3749358931376,163.02948272583077,161.52948272583077,Low Priority (SMS/Email),163.02948272583077,161.52948272583077,1.5,828
8545,M,Credit Card,03. <=25k,WONG TAI SIN,N,17500,0.33591205,0.07604588709524283,N,1330.8030241667495,465.7810584583623,380.7810584583623,335.36236209002084,323.36236209002084,163.02337046042678,161.52337046042678,Low Priority (SMS/Email),163.02337046042678,161.52337046042678,1.5,829
7531,M,Personal Loan,02. <=10k,SHUN LEE,N,7500,0.62879455,0.17743794413089387,Y,1330.784580981704,465.77460334359637,380.77460334359637,335.3577144073894,323.3577144073894,163.0211111702587,161.5211111702587,Low Priority (SMS/Email),163.0211111702587,161.5211111702587,1.5,830
488,T,Credit Card,06. <=200k,YUEN LONG,N,150000,0.030326929,0.00886927433671455,N,1330.3911505071826,465.6369026775139,380.6369026775139,335.25856992781,323.25856992781,162.97291593712984,161.47291593712984,Low Priority (SMS/Email),162.97291593712984,161.47291593712984,1.5,831
14069,M,Personal Loan,05. <=100k,QUARRY BAY,N,75000,0.07015074,0.017735882059875984,N,1330.1911544906989,465.56690407174455,380.56690407174455,335.20817093165607,323.20817093165607,162.9484164251106,161.4484164251106,Low Priority (SMS/Email),162.9484164251106,161.4484164251106,1.5,832
4097,M,Credit Card,04. <=50k,KWAI CHUNG,N,37500,0.15547979,0.035466413786136054,N,1329.990516980102,465.4966809430357,380.4966809430357,335.1576102789857,323.1576102789857,162.9238383300625,161.4238383300625,Low Priority (SMS/Email),162.9238383300625,161.4238383300625,1.5,833
13333,M,Credit Card,02. <=10k,JORDAN,Y,7500,0.6285283,0.17730527460967938,Y,1329.7895595725954,465.4263458504084,380.4263458504084,335.10696901229403,323.10696901229403,162.89922104764292,161.39922104764292,Low Priority (SMS/Email),162.89922104764292,161.39922104764292,1.5,834
3690,M,Personal Loan,04. <=50k,YAU MA TEI,N,37500,0.15540585,0.035451057174768666,N,1329.414644053825,465.2951254188387,380.2951254188387,335.01249030156384,323.01249030156384,162.85329389659356,161.35329389659356,Low Priority (SMS/Email),162.85329389659356,161.35329389659356,1.5,835
8588,T,Personal Loan,03. <=25k,SAI KUNG,N,17500,0.3354175,0.07592175530889587,N,1328.6307179056778,465.0207512669872,380.0207512669872,334.8149409122308,322.8149409122308,162.7572629434455,161.2572629434455,Low Priority (SMS/Email),162.7572629434455,161.2572629434455,1.5,836
15318,M,Credit Card,02. <=10k,SHUN LEE,N,7500,0.6282062,0.17714493221128969,Y,1328.5869915846727,465.0054470546354,380.0054470546354,334.80392187933745,322.80392187933745,162.7519064691224,161.2519064691224,Low Priority (SMS/Email),162.7519064691224,161.2519064691224,1.5,837
12628,T,Credit Card,02. <=10k,YUEN LONG,N,7500,0.62812227,0.17710318336323994,Y,1328.2738752242994,464.89585632850475,379.89585632850475,334.7250165565234,322.7250165565234,162.71354971497666,161.21354971497666,Low Priority (SMS/Email),162.71354971497666,161.21354971497666,1.5,838
